"","convergence","mu","x_C","x_W","C","AA","NT","ATP","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau FERM","tau ATPS","tau EAA","tau ENT","tau LIPS","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v FERM","v ATPS","v EAA","v ENT","v LIPS","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p FERM","p ATPS","p EAA","p ENT","p LIPS","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f FERM","f ATPS","f EAA","f ENT","f LIPS","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",4,1.00575836362165,0.1,0.001,5.86005002123459,3.45769431366571,9.64059712263401,20.8803832693683,19.3141977594068,47.4881613563666,14.2450541536927,2.9505686574133,10.9794511080103,18.1568241698365,147.027018018672,0.0431774497981127,0.00112995665660834,0.0102460277014179,0.131442674169551,0.0133953895419001,0.0218786851410631,0.163057660943338,0.244586491415008,0.163057660943338,0.175280027125474,0.000333538145480205,0.00392729023655694,301.72750903651,1.36415389228075e-18,1838.17377518399,213.975890918903,373.846753678706,107.918977406478,47.7616154571803,14.3270823553198,21.0367118411426,11.0426747798564,14806.5878079742,14787.3653050631,13.0278243741335,1.54143477122082e-21,18.8339794205551,28.1255633101926,5.00782289450105,2.36112532742183,7.78789729932301,3.50421080550152,3.43019702675575,1.93556033495102,4.93856183836154,58.074275386975,0.999999999834336,4.52114524264241e-21,6.09216501587544,0.709169314944905,1.23902111150076,0.357670328877904,0.158293871187889,0.0474835138456422,0.0697208945410148,0.0365981703600345,49.0727141612059,49.009006006224
"2",4,1.00012575828171,0.0930232558139535,0.001,5.70309700576352,3.42417739725635,9.59329342388902,20.8368418275914,19.6256832160182,47.3598131705056,14.2177015354535,2.95113285915889,10.9297231885112,18.1026465712243,147.255889740077,0.044445838170308,0.00113122047033372,0.0102576255704154,0.132570776245158,0.0135625898073485,0.0220714153657958,0.163606594482535,0.245409891723803,0.163606594482535,0.175948367121287,0.000335698328632868,0.00393609654956818,300.037727419958,1.428606580609e-18,1830.84449106798,212.797678218081,370.707087881536,109.045285045649,47.3657690592323,14.2194895291685,20.8658489793112,10.931097691719,14746.4986525943,14727.4408387743,13.3354282778945,1.61606900803835e-21,18.7801172670331,28.2107533845384,5.02774817161394,2.40678377992413,7.74935217082722,3.48960338572099,3.41379049249198,1.92330878970124,4.95037495086274,57.9686290694691,0.99999999978484,4.76142314696984e-21,6.1020475872071,0.709236401709063,1.23553491419065,0.36343857807441,0.157866043901685,0.0473923384515116,0.0695440841865066,0.0364324106283708,49.1488146381704,49.0852965800258
"3",4,0.994366299985676,0.0865332612222823,0.001,5.54911341425636,3.39064237807666,9.54496200323351,20.7923216580408,19.9409281352454,47.2278322589944,14.1895193221744,2.95149897320357,10.8788626406948,18.0470276941492,147.48729145007,0.0457614837387425,0.00113252934058184,0.0102695895697721,0.133735633374754,0.0137358784029358,0.0222717323933808,0.164174106545073,0.24626115981761,0.164174106545073,0.176639493863248,0.000337908604264503,0.00394520778477288,298.309889924246,2.71845428411571e-18,1823.27205961456,211.590141459098,367.504851275982,110.158816267357,46.9617648197204,14.1095798269658,20.6913287815343,10.8175743920801,14684.5290779946,14665.6392294115,13.6511031768745,3.07872923779145e-21,18.7242557262746,28.2971415838863,5.04800194961588,2.45342767667818,7.70990578105745,3.47464149272776,3.39698041593875,1.91081086544507,4.96202872502667,57.8589940565449,0.999999999760462,9.11285336250457e-21,6.11200674453277,0.709296434865589,1.23195664508902,0.36927644694899,0.157426107529981,0.0472983977405814,0.069361859849274,0.0362628754689828,49.2257533875467,49.1624304833567
"4",4,0.988479400474042,0.0804960569509603,0.001,5.39811319768977,3.35712220831135,9.49559868340151,20.7468332338483,20.2598707341121,47.0921812977158,14.1604955001536,2.95166283924857,10.8268623584497,17.9899520371869,147.721307989984,0.0471262776290729,0.0011338848635087,0.0102819322358058,0.134938538721813,0.0139154478457358,0.0224799361638093,0.164760794111251,0.247141191166877,0.164760794111251,0.177354151078244,0.000340168149379222,0.00395463127077668,296.543820221391,9.26566947870205e-19,1815.45429911634,210.353267019168,364.240506754146,111.258138205204,46.549651136181,13.9973581024072,20.5131686337611,10.7021304130954,14620.6656243436,14601.9469959181,13.9750064009391,1.05062023721748e-21,18.6663780807166,28.3847624669259,5.0685697750417,2.50107584455726,7.66955748679891,3.45932375461825,3.3797659538365,1.89806725414318,4.97348476812537,57.7453162042811,1.000000000267,3.12455321923706e-21,6.12204394698129,0.709349690437959,1.22828560911999,0.375182791372447,0.156973937659053,0.0472016516671786,0.06917415653418,0.0360895411948324,49.3035586353883,49.2404359966613
"5",4,0.982464529950287,0.0748800529776375,0.001,5.25013205465942,3.32360476017959,9.44521865415444,20.7003624635959,20.582451698129,46.9528320156042,14.1306242184062,2.95160527881535,10.7737214698535,17.9314211686211,147.958026295619,0.0485423973087422,0.00113528830927138,0.0102946557271834,0.136180288251305,0.0141015714949912,0.0226963084434949,0.165367142054174,0.248050713081261,0.165367142054174,0.178092933973744,0.000342480153327436,0.00396437508401364,294.739359061363,2.27828247600893e-18,1807.38914414033,209.087020151417,360.914620693779,112.341826293482,46.1294920360454,13.8828370806406,20.331390812412,10.584799199695,14554.8954707106,14536.3512756898,14.3073550700807,2.58650746023079e-21,18.6064490039734,28.4735306738265,5.08946332730096,2.5497447406624,7.62830226241159,3.44364763744386,3.36214399263506,1.88507794499661,4.98476283247377,57.6275488098145,1.00000000025879,7.72982096403424e-21,6.1321608025611,0.709396331970707,1.22452129208858,0.381156512928315,0.156509440052014,0.0471020807280206,0.0689809154855385,0.0359124048995118,49.3822593657981,49.3193420985398
"6",4,0.976321221732486,0.0696558632350116,0.001,5.10516989922971,3.29012299908266,9.39381657512497,20.6529205212077,20.908606352909,46.8097505432997,14.0998940443079,2.9513231847254,10.7194345602596,17.8714198476598,148.197541559789,0.0500119290152226,0.00113674142521033,0.0103077739583344,0.137462272968516,0.0142944598365896,0.0229211752470695,0.165993797719686,0.248990696579529,0.165993797719686,0.178856652366379,0.000344843694276175,0.00397444686175419,292.896366605268,2.84757289527255e-18,1799.07466741446,207.791426142316,357.527776350831,113.40842277331,45.7013528394273,13.7660257796373,20.1460201649925,10.4656114461541,14487.2070585612,14468.8404833404,14.6483122954793,3.23695407136242e-21,18.5444550058739,28.5634817408922,5.11066643951214,2.59945433288078,7.58614111874388,3.42761234800364,3.34411439612449,1.87184422822638,4.99582200181812,57.5056376522344,1.00000000029199,9.72211751585719e-21,6.1423591176341,0.70943668100542,1.22066306454753,0.38719641394276,0.156032501810999,0.0469996468143596,0.0687820760782103,0.0357314485341987,49.4618872562373,49.3991805199297
"7",4,0.97004907391379,0.0647961518465225,0.001,4.96323294792849,3.25669295825463,9.341397748394,20.6045123093261,21.2382652299469,46.6629093389616,14.0682954952617,2.95080705193342,10.6639990530289,17.8099400230984,148.439947951254,0.0515371561231979,0.00113824583590981,0.0103212963768337,0.138785717191995,0.0144943579429386,0.0231548620246054,0.166641365064687,0.24996204759703,0.166641365064687,0.179646056700218,0.000347259364368443,0.00398485460197195,291.014722278309,6.80146998719328e-16,1790.50901803426,206.466513663566,354.080656120601,114.456441765808,45.2653119903828,13.6469370167241,19.9570854125687,10.3446024056082,14417.589210325,14399.4034041925,14.9980711762063,7.74174489098832e-19,18.4803742405251,28.6546031749289,5.13217177048253,2.65022311691458,7.54307338015633,3.41121632012807,3.325675955863,1.8583670302991,5.00664286490277,57.3795289208469,1.00000000035796,2.3371566690442e-18,6.15264067967963,0.709471026486493,1.21671045875379,0.39330120796198,0.155543031129872,0.0468943183175389,0.068577580073859,0.0355466635100963,49.5424736680428,49.4799826504179
"8",4,0.963647752250297,0.0602754900897883,0.001,4.82440078804931,3.22336276564953,9.28812766373648,20.5553101367962,21.5717513485731,46.5125918949643,14.0358908607947,2.95005503128607,10.6075681089031,17.7471182011779,148.683823038815,0.053120472068464,0.0011398007330926,0.0103351936381569,0.140151185794375,0.0147013606380974,0.023397570894975,0.167308553751841,0.250962830627761,0.167308553751841,0.180459575014114,0.000349725137059863,0.00399558294387897,289.094325519697,1.92517619270537e-18,1781.67966347338,205.111385869549,350.576927997813,115.486498328638,44.8217546309177,13.5256546788353,19.7647637206251,10.2219591649864,14345.8852610109,14327.8831867335,15.3568270439205,2.19431723577799e-21,18.4140043231635,28.7466039495449,5.15395784989217,2.70210353205671,7.49906294391871,3.39443658429414,3.30681403334463,1.84465040672508,5.01711668915209,57.2482456828027,0.999999999462485,6.65933580055478e-21,6.1629700247932,0.709496408795211,1.21267315496128,0.399476876825428,0.155041972983214,0.0467863028693158,0.0683678715397497,0.0353585603630105,49.6235449364513,49.5612743462717
"9",4,0.957116995742573,0.056070223339338,0.001,4.68849757024063,3.1900870820694,9.23367722070072,20.5049670975868,21.908231677156,46.3581294081796,14.002530137093,2.94904631733957,10.5498237897797,17.6826547293949,148.932354985331,0.0547642697770344,0.00114141310867509,0.0103495572403748,0.141561560744281,0.0149160516016502,0.0236499488628709,0.167999957676972,0.251999936515458,0.167999957676972,0.181302862220931,0.000352246260303303,0.00400668862260995,287.135098737007,1.02617556451467e-15,1772.60711414289,203.728021568137,347.011350748638,116.493004915955,44.3701535474022,13.4020595776093,19.5688004663698,10.0974156512875,14272.3839428967,14254.5688172427,15.7247440096888,1.17129024113911e-18,18.3456987925174,28.84005670053,5.17603921412503,2.7550536091445,7.45418391808432,3.37731816273392,3.28755765013923,1.83069035861285,5.02739386949828,57.1136187002567,1.00000000004958,3.57384231004599e-18,6.17342540855423,0.709519743404257,1.20852989513371,0.405707994021408,0.154527098027265,0.0466751004569766,0.0681518927968586,0.0351660792992658,49.706162731003,49.6441183284437
"10",4,0.950456611862006,0.0521583472924074,0.001,4.55563162408494,3.15688131748282,9.17822971009765,20.4536649729623,22.2480212996591,46.1998186446336,13.968276926057,2.9477619372301,10.4909259706542,17.616701499324,149.184084097848,0.0564715358707673,0.00114308186797872,0.010364353588428,0.143016834185031,0.0151385904359726,0.0239121670964115,0.168714235746517,0.253071353619775,0.168714235746517,0.182174276381706,0.000354824121011994,0.00401815619516645,285.136981657721,1.02646996701113e-15,1763.27865172912,202.31550101968,343.387853261162,117.476549695043,43.9109230976176,13.2762411606904,19.3693785540442,9.97116995336317,14196.9250804001,14179.2999115377,16.1021232877663,1.17333920731514e-18,18.2752434214472,28.934522462393,5.19840807120859,2.80911888621776,7.40839783133861,3.35983632151848,3.26788989963054,1.81649067093294,5.03741146272607,56.9746417826683,0.999999993333446,3.59991872748479e-18,6.18397034899798,0.709537915757952,1.20429082532743,0.412000394438132,0.153999395482112,0.0465609230868566,0.0679300815780124,0.0349697532355142,49.7898410203329,49.7280280326159
"11",4,0.943666499067401,0.0485193928301464,0.001,4.42571014711243,3.12376727900228,9.12165200972495,20.4012882626555,22.5906870173201,46.0373233066998,13.9330376294473,2.94620351016377,10.4307147996003,17.5490964316786,149.440517564668,0.0582449232571235,0.00114481133116363,0.0103796327296231,0.144519500893378,0.0153693459467036,0.0241847558924941,0.169454015586706,0.254181023380059,0.169454015586706,0.183077032725203,0.000357458041462761,0.00403001914446459,283.099947793321,4.31478063231146e-18,1753.70268770179,200.874802209244,339.704650625759,118.433747384232,43.4438797112675,13.1481408411549,19.1664069498587,9.84311611770938,14119.6331022665,14102.2010029071,16.4891347333176,4.93960975935552e-21,18.2027898152975,29.0303261573359,5.22103829517138,2.86429126992097,7.36173986974011,3.3420078945499,3.24782462202251,1.80204849159985,5.04717639490896,56.8321400208032,0.999999993193571,1.52411918001951e-20,6.194641466503,0.709554354946948,1.19994599420268,0.418346055876298,0.153457744355666,0.0464434587648243,0.0677019087032699,0.0347690493320011,49.8750816318426,49.8135058548893
"12",4,0.936746630141411,0.0451343189117641,0.001,4.29881950004953,3.09082426180242,9.06423468952617,20.3481211554529,22.9368901674514,45.8712344748996,13.8969575925436,2.94437994527428,10.3694996112575,17.4801161222227,149.698922591849,0.0600870717592927,0.00114659905529747,0.0103953316926275,0.14607012469128,0.0156083207450678,0.0244679079030084,0.170216281734233,0.255324422601349,0.170216281734233,0.184007478979907,0.000360142930280834,0.0040422395772613,281.023989147645,2.6567513242936e-16,1743.85821187391,199.404336453695,335.968224212031,119.36696983491,42.9697243147888,13.0179281940333,18.9602153385939,9.71359381709817,14040.2323798683,14022.9961273715,16.8859086019972,3.04622855859535e-19,18.1279845373415,29.1270162897732,5.24389980365225,2.92066002458176,7.31414670000841,3.32379499960737,3.22733735581582,1.78737391011904,5.05649043110961,56.6843099378428,1.00000000037442,9.45382397191912e-19,6.20537135571957,0.709563397534694,1.19551439489856,0.424757225323173,0.152904114916332,0.0463231919751452,0.0674683161505178,0.0345649987041918,49.9609746047294,49.8996408639497
"13",4,0.929697049535951,0.0419854129411759,0.001,4.17491175091987,3.05800092772295,9.00584198720114,20.294033127787,23.2861718798428,45.7012216061688,13.8599551641016,2.9422579185578,10.3071280878033,17.4096272326175,149.960847615943,0.062001552580667,0.00114844910317182,0.0104115000261289,0.147670029998818,0.0158560193281023,0.0247620830117785,0.171003672921637,0.256505509382456,0.171003672921637,0.184968856035402,0.000362885501775137,0.00405484992050259,278.909112349365,5.44456244298642e-18,1733.75416600951,197.905085752198,332.176875261002,120.272696064871,42.4882908874438,12.8855594227658,18.750712008369,9.58250657241985,13958.8533143628,13941.8157574453,17.2927979945563,6.25280285481074e-21,18.0509815447091,29.2246499499457,5.26700295448707,2.97820248400875,7.26565379791582,3.30521698341445,3.20644062332694,1.77246527865222,5.06546548918808,56.5319705157386,0.999999990995561,1.95209197293678e-20,6.21619758420194,0.709568369075999,1.19098608672866,0.431225405182274,0.152337405353896,0.0461998505470053,0.0672287530571678,0.034357093626011,50.0480356166569,49.9869492053143
"14",4,0.92251792410933,0.0390561980848148,0.001,4.05391429365171,3.02535337282667,8.94647858939757,20.2390096734158,23.6384980165195,45.5272581642461,13.8220230243666,2.93984311038997,10.243601767335,17.337615032325,150.226405206821,0.0639909620661467,0.00115036408386624,0.0104281480765444,0.149321847079945,0.0161127161691021,0.0250678214079196,0.171817014598892,0.257725521898339,0.171817014598892,0.185962198542809,0.000365682112314483,0.00406786170396387,276.755377464624,3.80257481238414e-18,1723.38977376392,196.377242787931,328.331664423556,121.149656218123,41.9997116920699,12.75106398743,18.5379579538354,9.44990623780454,13875.4912116,13858.6551477804,17.7098428609408,4.37434549038111e-21,17.9717637544124,29.3234126175607,5.29031491818562,3.03695794570675,7.21626507694564,3.28627462091952,3.18513659238779,1.75732534000553,5.07401893565894,56.3750925440977,1.00000000083765,1.37398407590307e-20,6.22712299575032,0.709569746219398,1.18636056038533,0.43774996326888,0.151757527214154,0.0460734100812219,0.0669831897728288,0.03414533922445,50.1363021392293,50.0754684022738
"15",4,0.915209477864367,0.0363313470556417,0.001,3.93584238217941,2.99285268982713,8.88615731548663,20.1830758196049,23.9937726939054,45.3493223358142,13.7831505092005,2.93711692018093,10.1789210550409,17.2640819452091,150.495706616456,0.0660592839420228,0.00115234579884424,0.0104452892179039,0.151026192224371,0.0163787995989018,0.0253854725506839,0.172657134933026,0.258985702399539,0.172657134933026,0.186988536128029,0.000368537298661414,0.00408128469646381,274.562843618228,2.38111883357745e-18,1712.76416211969,194.82094892219,324.433809971868,121.996267662142,41.5041296164634,12.6144699808514,18.3220102297982,9.31584502400664,13790.1415509306,13773.5097073276,18.1374248465057,2.74387228442187e-21,17.8903170354011,29.423066081257,5.31383635663741,3.09693290402319,7.16598410746753,3.26696736838871,3.16342579249055,1.74195622383459,5.08218151533849,56.2136143851117,1.00000000094302,8.67240011228093e-21,6.23814985729244,0.709567786152457,1.18163771179807,0.444329123961212,0.151164407786047,0.0459438350306684,0.066731572290067,0.0339297368501365,50.2258112649422,50.1652355388187
"16",4,0.907772052923157,0.0337966019122248,0.001,3.82067132053102,2.96051643482125,8.82486131786488,20.1262096388669,24.3521853842551,45.1672554247547,13.7433019570951,2.93406539182399,10.113064193537,17.189004275091,150.768864848861,0.0682097133685783,0.00115439684526734,0.0104629430777194,0.152784622273439,0.0166545961850677,0.0257155065605517,0.173525255127458,0.260287882691188,0.173525255127458,0.188049390358825,0.000371451480419835,0.00409513885112046,272.331616047156,5.9440130259074e-16,1701.87728102588,193.236284785748,320.483828106555,122.81240733017,41.0015721818342,12.4757854315351,18.1029108131928,9.18035704431079,13702.8011410203,13686.3761960745,18.5756614717782,6.86174988533549e-19,17.8066451166377,29.5235327805132,5.33752874095933,3.15818326641612,7.11480827347968,3.24729577488383,3.14131221740891,1.72636054545899,5.08992576973059,56.0476108915949,1.00000000062501,2.18263788681561e-18,6.24928279276569,0.709562436089175,1.17681462387153,0.450966396004724,0.150557518082516,0.0458110065236504,0.0664737759326946,0.0337102139784568,50.3166005786559,50.2562882829538
"17",4,0.900206087604034,0.0314386994532324,0.001,3.70832717065572,2.92837176544036,8.76265846435982,20.0684744308293,24.7131295932627,44.9813189293088,13.7025281613733,2.93069695144084,10.046086659564,17.1124239067595,151.045984171538,0.0704465143039309,0.00115651926092412,0.0104811063952475,0.154599714827197,0.0169404856159269,0.0260584610563663,0.174421542135463,0.261632313203194,0.174421542135463,0.189144981717809,0.000374423200050957,0.00410941725083345,270.06182646533,1.28307663290269e-16,1690.72744687918,191.623732720072,316.484582920981,123.593942797792,40.4924571286224,12.335099266434,17.8807845882439,9.04354836753722,13613.4669282251,13597.2514459361,19.0249143210355,1.48390283919362e-19,17.7206942561058,29.6249744326462,5.3614025246355,3.22066794519902,7.06275681722842,3.22726055466814,3.11879402247352,1.71054179064195,5.0971978510539,55.8767796558498,1.00000000068177,4.75104775291954e-19,6.260519934123,0.70955505025926,1.17189677370926,0.457650548023384,0.149937729764363,0.0456750938712444,0.0662099669341087,0.0334869555318801,50.4087049831679,50.3486613905126
"18",4,0.892512124475843,0.0292453018169604,0.001,3.59879413336981,2.89642021081976,8.69953365990916,20.0098551406549,25.0767847268973,44.7913602485369,13.6607924093633,2.92699467361359,9.97796860225834,17.034318032993,151.327178385421,0.0727734476290407,0.00115871571203618,0.0104998001223767,0.156472834308583,0.017236846790718,0.0264148156841586,0.175347277087526,0.26302091563129,0.175347277087526,0.190276908296427,0.000377454293619673,0.00412414021510511,267.753637542531,2.25584522453657e-16,1679.31490543126,189.983401235024,312.436733523088,124.340746731258,39.9768320935845,12.1924228553043,17.655678501873,8.90545795515485,13522.1376580935,13506.1341471707,19.4853553191866,2.61388330559231e-19,17.6324708495561,29.727241262829,5.38542410752986,3.28443790693684,7.00982865419528,3.20686222316601,3.09587515043621,1.69450300667068,5.10398891796366,55.7011909869511,1.00000000074613,8.42507779511075e-19,6.27186589170985,0.70954554761781,1.16688137880695,0.464384902349951,0.14930453416179,0.0455359746978778,0.0659400136524454,0.0332598953408611,50.5021623320983,50.4423927951405
"19",4,0.884690815251701,0.0272049319227538,0.001,3.49203600993174,2.86467241574606,8.63549774898291,19.9503580937984,25.4430883529375,44.5973530989804,13.6180852008247,2.92294896236598,9.90871261968548,16.9546844245666,151.612563324889,0.0751947145277794,0.00116098879879915,0.0105190380171175,0.158405797204248,0.0175440725417879,0.0267850931502387,0.176303467875908,0.264455201813863,0.176303467875908,0.191446430709722,0.000380545482387291,0.00413932053477651,265.407244799079,1.99179433234935e-15,1667.63955419975,188.315544376336,308.341686591299,125.051480986007,39.454868671205,12.0477948984847,17.4276685959818,8.76614704560436,13428.8133340674,13413.0242250296,19.9572220062712,2.31245090936924e-18,17.541963869476,29.8302739328856,5.40956891721499,3.34951556678552,6.95603017132197,3.1861020312908,3.07255841046366,1.67824756295753,5.11027424810156,55.5208066081199,1.00000000084236,7.50467205797268e-18,6.28332341442658,0.709534303321397,1.16176816154532,0.471168302832176,0.148657843663268,0.0453936173360823,0.0656638767485622,0.0330290420656183,50.5970112290842,50.5375211082962
"20",4,0.876742923752941,0.0253069134165152,0.001,3.38801820503008,2.83312578310627,8.57056407198624,19.8899945367716,25.8119535458379,44.3992964968372,13.5744047963114,2.91855243741068,9.83833020571686,16.8735288836189,151.902230842174,0.0777148628978915,0.00116334114983069,0.0105388341347142,0.16040027246092,0.0178626060400213,0.0271698216935889,0.177291087948469,0.265936631922704,0.177291087948469,0.192654776285714,0.000383698649840323,0.00415496937963954,263.022876954742,1.32440760891141e-15,1655.70126084808,186.620430488558,304.201065028891,125.724708997517,38.9267690232108,11.901263349324,17.1968435914232,8.62568638940708,13333.4929646293,13317.9205993162,20.4407868215468,1.54073787059551e-18,17.4491609647151,29.933967897139,5.43382378156598,3.41591792594089,6.90136923044382,3.16498189074436,3.04884710960309,1.66177968166195,5.11604324818371,55.3355522906295,0.999999999349334,5.03533237634515e-18,6.2948944933625,0.709521667954541,1.15655743847445,0.477999139737739,0.147997654989457,0.0452480159877048,0.0653815507583884,0.0327944340190562,50.6932823118953,50.6340769473914
"21",4,0.868669333182315,0.0235413148060607,0.001,3.28668715345632,2.80180983836247,8.50475391867844,19.8287857929604,26.183289868153,44.1971690035664,13.5297372916589,2.91379727550378,9.76682448980112,16.7908497419674,152.196295399082,0.0803383663588597,0.00116577563023825,0.0105592011292148,0.162458700550573,0.0181928343272353,0.0275696062947044,0.178311177225786,0.26746676583868,0.178311177225786,0.193903236978135,0.0003869125300766,0.00417110044138307,260.60079975767,1.03473941693522e-16,1643.50022232904,184.898384417634,300.016467375904,126.359005279376,38.3927253268741,11.7528678712773,16.9632889405322,8.48414091686424,13236.1788081865,13220.8254437139,20.9362425243435,1.20627399591002e-19,17.3540494034816,30.0383512663892,5.4581498864122,3.48366802734288,6.84585204994119,3.14350155885986,3.02474402060746,1.64510238675862,5.1212434312217,55.1453908437237,0.99999999924396,3.97059186738917e-19,6.30658164754202,0.709508122959635,1.1512492188361,0.484875738299131,0.147323896678555,0.0450991243055298,0.0650930041023714,0.0325560816326704,50.7910137286132,50.7320984663606
