"","convergence","mu","x_C","C","AA","NT","RNA","p","tau Cin","tau EAA","tau ENT","tau RNAp","tau r","v Cin","v EAA","v ENT","v RNAp","v r","p Cin","p EAA","p ENT","p RNAp","p r","f Cin","f EAA","f ENT","f RNAp","f r"
"1",4,0.683726055425524,1,59.0678458031127,67.1533895879328,17.6246843025122,81.0803467962738,115.073734417211,0.0685630574625278,0.127119752875779,0.0351217876310726,0.131317070397861,0.898969006665695,232.466859464847,147.539081219276,67.4872015638266,55.4367456875498,78.6789105161642,15.9386386436217,18.7551315441139,2.37027116114011,7.27979103608029,70.7299020322552,1.00000000266777,0.63466716052568,0.290308914996429,0.238471608224335,0.338452160050621
"2",4,0.682675921926328,0.714285714285714,58.8401994611429,67.0882379003148,17.5960881562349,81.0923843866436,115.383089944208,0.0693198111605062,0.127484466198144,0.0352054915966693,0.131515617088908,0.899334520666812,232.109813351556,147.475344913462,67.3722439767107,55.3598182723561,78.7692573023706,16.0898084300302,18.8008156236799,2.37187296917084,7.28068066201871,70.8399122593083,0.999999999554541,0.635368848556181,0.290260213361407,0.238507012901893,0.33936202924767
"3",4,0.681213837631449,0.510204081632654,58.5247734746528,66.9971230259136,17.5563680203606,81.1088095692624,115.812926927478,0.0703775674683627,0.127994603962948,0.0353227697865204,0.131792258689611,0.899849549867821,231.612705487942,147.384844336928,67.2120842664154,55.2524434323956,78.8933683995978,16.3003388070076,18.8644647810459,2.37411697941481,7.28184431807539,70.9921620419343,1.00000000299314,0.636341795099598,0.290191698793009,0.238555322262536,0.340626255669053
"4",4,0.679182550757461,0.364431486880466,58.0894610141297,66.8697532182463,17.5013642971212,81.1309904314873,116.408431802332,0.0718551493024716,0.128707931104412,0.0354871487906299,0.132177010674166,0.9005769396352,230.922067775968,147.255732452883,66.989374271791,55.1027530267367,79.0625756411837,16.5929396572776,18.9529806672755,2.37726189217424,7.28331717499089,71.2019324106137,1.00000000224505,0.63768584008325,0.290095160966495,0.23862056009261,0.342377740595094
"5",4,0.676368757389941,0.26030820491462,57.491979250303,66.6918211805503,17.4255072006186,81.1605130919477,117.230180335193,0.0739174806235842,0.129704974199159,0.0357176622814457,0.132710838917189,0.901607263516679,229.965378228592,147.070466995917,66.6805040413026,54.8944353891307,79.2908314019131,16.9984613893072,19.0757711271637,2.38167172410382,7.28508657237698,71.4891895222413,1.00000000311357,0.639533083574164,0.28995888321343,0.238707391446905,0.344794648044685
"6",4,0.672486594712268,0.185934432081871,56.6779936362259,66.4434941606148,17.3214726569466,81.1990065869819,118.358033345731,0.0767927919659556,0.131097886300951,0.0360411680712228,0.133449099911429,0.903072089179515,228.645442462087,146.802808473066,66.2537015961701,54.6052434336984,79.5941908015116,17.5583218969549,19.2455378938622,2.38786079456821,7.28702058667152,71.879292173674,1.00000000113676,0.642054383674357,0.289766115423319,0.23882060760877,0.348111862781561
"7",4,0.667159291665834,0.132810308629908,55.5801068677858,66.097421877436,17.1798414533638,81.2477447300352,119.894886265642,0.0807957280709363,0.133042697526396,0.0364956999946746,0.134465819230643,0.905163848772819,226.834159963147,146.413235306717,65.6668786784943,54.2051878235368,79.9889873953411,18.3272311055817,19.4792117787726,2.39655870383702,7.28874498724273,72.4031396902075,1.00000000351254,0.645463786604215,0.289492900539409,0.238963955088339,0.352632018428357
"8",4,0.659901376016718,0.0948645061642198,54.1188884741298,65.616172659132,16.9888768383334,81.306865015861,121.969198246318,0.0863580560568463,0.13575629962374,0.0371354223545407,0.135858592074247,0.908165837350248,224.366468659853,145.842112785209,64.865495306167,53.6545121035723,80.4876417544009,19.3758520778043,19.7989855610281,2.40880756443099,7.28942647282198,73.0961265702323,1.00000000362875,0.65001742098787,0.289105123100572,0.239137838281944,0.358732936018581
"9",4,0.650106331334269,0.0677603615458714,52.207732919784,64.949146396513,16.7345381452305,81.3740623067387,124.734521096794,0.0940690715817436,0.1395399771627,0.038038071439749,0.137754172992798,0.912496661754215,221.036153216032,145.00010077424,63.7810223121692,52.9017931120001,81.0907019009734,20.7926657190322,20.2333107506268,2.42610708321052,7.28744275997967,73.9949947839444,1.00000000254429,0.656001740138165,0.288554707211674,0.239335477372761,0.366866238519981
"10",4,0.63704766867454,0.048400258247051,49.7636037320354,64.0292677645887,16.4009021957098,81.4426633062158,128.363562993727,0.104728456945964,0.144811978756565,0.0393164080140064,0.140314758665852,0.918774894853664,216.596207344423,143.755949505534,62.3310152978063,51.8828587898702,81.773708547911,22.6837865755294,20.8175835059253,2.45063162937583,7.27993080999511,75.1316304729011,0.999999999977283,0.663704832438147,0.287775192652722,0.239537245018282,0.37753989115802
"11",4,0.619904602560006,0.0345716130336078,46.7251673113391,62.7703908336141,15.9711138509107,81.4992092740292,133.034118496478,0.119415862188,0.152152025944728,0.0411362427617566,0.143745650518572,0.927910153231195,210.767564725574,141.923699187903,60.4223019181612,50.5217349339718,82.46846235348,25.1689904629697,21.5939783610096,2.48554647992963,7.26227965341066,76.5233235391587,0.999999999312857,0.673365938801682,0.286677420955706,0.239703556688321,0.391276819107289
"12",4,0.597824942549665,0.0246940093097198,43.077314700362,61.0674513829638,15.4288014974717,81.5210621833266,138.905370146254,0.139585277644993,0.162360604084805,0.0437454988447879,0.148306798815831,0.941226463336284,203.260480413308,139.254816415157,57.9590466851711,48.7353243163349,83.0410949275244,28.3721705927463,22.6094961148836,2.53544740981116,7.22777993860694,78.1604760902064,0.999999999736407,0.685105221119675,0.285146657884701,0.23976782995096,0.408545206312513
"13",4,0.570034889215108,0.0176385780783713,38.8761167739249,58.8028327938999,14.759673011688,81.4749470059052,146.086430905493,0.167201012082837,0.176534707068909,0.0475224698894188,0.154333555917209,0.960623694517354,193.811862612973,135.44543966078,54.8570909603867,46.443562390318,83.274362457043,32.4055395825488,23.9108210143354,2.60694445338609,7.16780013316051,79.9953257220618,1.00000000144385,0.698850101486394,0.283043000051745,0.239632197076192,0.429665973251449
"14",4,0.535995316253517,0.0125989843416938,34.2621944955387,55.8633231313817,13.9527078510181,81.3174888971998,154.60428576498,0.204947773729826,0.196161870765779,0.0530592444065498,0.162277991054036,0.988784598162027,182.238407601299,130.171541531629,51.0643792355959,43.5857931783965,82.8671730427495,37.3493559259548,25.5346931073097,2.70943737833023,7.07301495548689,81.9377843978982,1.00000000041211,0.714292575855164,0.28020646102417,0.239169084991764,0.454718487544058
"15",4,0.495586495850336,0.0089992745297813,29.4494046673074,52.1701961339269,13.0002700322446,80.9979032633435,164.382223959404,0.256566709555248,0.223239394157011,0.0613130903464143,0.172792879193069,1.02944716835775,168.499407625807,123.159091650728,46.5842253198932,40.1414670495049,81.4656103521264,43.2313385765617,27.4939610050363,2.85622281575633,6.93615966651765,83.8645418955324,0.99999999428302,0.730917055923033,0.276465215575259,0.238229127245128,0.483477129292366
"16",4,0.449282307681373,0.00642805323555806,24.6862377397113,47.7189393515767,11.8965648776232,80.4606957194585,175.237564034753,0.327383203557216,0.26044003310603,0.0738922562410409,0.186905544231218,1.08778358745227,152.755985385836,114.278536632524,41.4944831721868,36.1495670504871,78.7311371619963,50.0097438581542,29.7627058638832,3.06612098314879,6.75655450329419,85.642438826273,1.00000000506801,0.748111682321582,0.271639001756123,0.236649105057231,0.515404600102216
"17",4,0.398258211750243,0.0045914665968272,20.2049837483476,42.6155500088548,10.6345388764435,79.6440565201515,186.900872142968,0.425104048830499,0.311366435121381,0.0936030616523976,0.206390660679183,1.17094787335447,135.40779251153,103.631225120569,35.9541919619717,31.7188995262508,74.4348071142191,57.5624008398515,32.2672851330529,3.36542244687857,6.54648462923953,87.1592790939451,1.00000000381401,0.765326895843131,0.265525280578221,0.234247225059269,0.549708447479316
"18",4,0.344372092403501,0.00327961899773372,16.181025974645,37.0874987351175,9.20438318718472,78.4717676498549,199.055325305947,0.560998406956704,0.380963227746346,0.125472510751776,0.234589365311586,1.28887142670219,117.086511710853,91.5866930570895,30.1932195176363,27.0234868201819,68.5490988796686,65.6853465459063,34.8911622056427,3.78841906055736,6.3394226216525,88.3509748721879,1.00000000250809,0.782213868604876,0.257871031873646,0.23079931661722,0.585456839135138
"19",4,0.289975640261119,0.00234258499838122,12.7140484233506,31.4478509012542,7.60559755092998,76.8478478970116,211.384655645268,0.751625750179289,0.476185423158494,0.178515792305862,0.278143838752393,1.45546744438035,98.5917178099363,78.7419218134883,24.4894419160243,22.284003896625,61.2964008621126,74.1040738603581,37.495755359069,4.37175212676748,6.19815838658056,89.2149159124926,1.00000000122887,0.798666699996536,0.248392486611593,0.226023082050034,0.621719575427258
"20",4,0.237572944260846,0.00167327499884373,9.82946297982362,26.0148485583567,5.89121088489759,74.679488464798,223.584989854183,1.02119166012258,0.607016443740931,0.268425370226246,0.350192540681861,1.6906189062115,80.774801224981,65.8062507090239,19.1414182656626,17.741825950476,53.1177443321898,82.4865533590101,39.9454762813158,5.13804228461591,6.21305510593256,89.8018628233087,1.00000000218253,0.814687871151283,0.236972645146163,0.219645554308229,0.657602911335833
